Price,Lokasi,Tipe,Group,Luas Bangunan,Luas Tanah,Sertifikat,Furnish
2710000000," Samarinda, Samarinda Utara",Rumah,,186.0,180.0,HGB,
1100000000," Samarinda, Sungai Kunjang",Rumah,Secondary,104.0,200.0,SHM,
850000000," Samarinda, Palaran",Rumah,Secondary,156.0,450.0,SHM,
1500000000," Samarinda, Samarinda Seberang",Rumah,,108.0,108.0,SHM,
950000000," Samarinda, Loa Janan Ilir",Rumah,,38.0,90.0,SHM,
1350000000," Samarinda, Samarinda Utara",Rumah,,93.0,176.0,SHM,
2180000000," Samarinda, Samarinda Ulu",Rumah,Secondary,196.0,98.0,SHM,
1200000000," Samarinda, Sambutan",Rumah,,415.0,600.0,Lain-lain,
1550000000," Samarinda, Sungai Kunjang",Rumah,Secondary,115.0,260.0,SHM,
2750000000," Samarinda, Samarinda Utara",Rumah,Secondary,225.0,144.0,SHM,
650000000," Samarinda, Samarinda Kota",Rumah,Secondary,120.0,120.0,SHM,Non-furnished
920990000," Samarinda, Samarinda Utara",Rumah,Primary,34.0,96.0,HGB,
3700000000," Samarinda, Samarinda Ulu",Rumah,Secondary,210.0,320.0,SHM,Non-furnished
1200000000," Samarinda, Samarinda Kota",Rumah,Secondary,154.0,270.0,SHM,Fully-furnished
1200000000," Samarinda, Samarinda Utara",Rumah,Secondary,200.0,200.0,SHM,Fully-furnished
1200000000," Samarinda, Samarinda Kota",Rumah,Secondary,300.0,400.0,SHM,Fully-furnished
2500000000," Samarinda, Samarinda Kota",Rumah,Secondary,450.0,390.0,SHM,Non-furnished
3500000000," Samarinda, Samarinda Kota",Rumah,Secondary,200.0,204.0,SHM,
2700000000," Samarinda, Samarinda Ulu",Rumah,Primary,144.0,128.0,SHM,
3600000000," Samarinda, Samarinda Ulu",Rumah,Primary,165.0,200.0,SHM,Non-furnished
2800000000," Samarinda, Samarinda Seberang",Rumah,,120.0,160.0,SHM,
1900000000," Samarinda, Samarinda Kota",Rumah,Primary,88.0,156.0,HGB,Non-furnished
1400000000," Samarinda, Samarinda Kota",Rumah,Primary,69.0,103.0,HGB,Non-furnished
850000000," Samarinda, Samarinda Utara",Rumah,Secondary,100.0,150.0,SHM,Non-furnished
3960000000," Samarinda, Samarinda Kota",Rumah,,390.0,390.0,SHM,
1250000000," Samarinda, Samarinda Utara",Rumah,,248.0,350.0,SHM,
1700000000," Samarinda, Samarinda Ulu",Rumah,,167.0,281.0,SHM,
3800000000," Samarinda, Samarinda Ulu",Rumah,,180.0,333.0,SHM,
1000000000," Samarinda, Samarinda Kota",Rumah,,45.0,120.0,SHM,
25000000000," Samarinda, Samarinda Ulu",Rumah,,700.0,1349.0,SHM,
4000000000," Samarinda, Samarinda Ulu",Rumah,,1602.0,460.0,SHM,
2800000000," Samarinda, Samarinda Kota",Rumah,Secondary,154.0,319.0,SHM,
950000000," Samarinda, Samarinda Kota",Rumah,,100.0,117.0,SHM,
1195000000," Samarinda, Sungai Pinang",Rumah,Secondary,90.0,112.0,SHM,Non-furnished
1250000000," Samarinda, Sungai Kunjang",Rumah,Secondary,128.0,415.0,SHM,
1300000000," Samarinda, Samarinda Kota",Rumah,Secondary,144.0,200.0,SHM,Non-furnished
6000000000," Samarinda, Samarinda Ulu",Rumah,,200.0,240.0,SHM,
995000000," Samarinda, Samarinda Utara",Rumah,Secondary,65.0,96.0,SHM,Fully-furnished
900000000," Samarinda, Samarinda Utara",Rumah,Secondary,140.0,240.0,SHM,
650000000," Samarinda, Samarinda Ulu",Rumah,Primary,60.0,80.0,SHM,Non-furnished
3000000000," Samarinda, Palaran",Rumah,,348.0,1200.0,SHM,
1400000000," Samarinda, Samarinda Ulu",Rumah,Secondary,160.0,144.0,SHM,
800000000," Samarinda, Samarinda Kunjang",Rumah,,150.0,200.0,SHM,
1600000000," Samarinda, Samarinda Ulu",Rumah,,65.0,138.0,SHM,
2500000000," Samarinda, Samarinda Kota",Rumah,,103.0,200.0,SHM,
3100000000," Samarinda, Samarinda Utara",Rumah,,300.0,420.0,SHM,
580000000," Samarinda, Loa Janan Ilir",Rumah,,150.0,150.0,SHM,
655000000," Samarinda, Samarinda Utara",Rumah,Secondary,120.0,132.0,SHM,Semi-furnished
500000000," Samarinda, Samarinda Ilir",Rumah,,96.0,165.0,Lain-lain,
1340000000," Samarinda, Sungai Pinang",Rumah,,59.0,90.0,HGB,
2800000000," Samarinda, Samarinda Kota",Rumah,Secondary,135.0,181.0,SHM,
2350000000," Samarinda, Sungai Pinang",Rumah,,233.0,162.0,SHM,
675000000," Samarinda, Sungai Kunjang",Rumah,,124.1,200.0,Lain-lain,
1500000000," Samarinda, Sungai Pinang",Rumah,,96.0,180.0,HGB,
1100000000," Samarinda, Sungai Pinang",Rumah,,140.0,300.0,SHM,
1650000000," Samarinda, Samarinda Ulu",Rumah,,210.0,130.0,SHM,
10000000000," Samarinda, Samarinda Ulu",Rumah,,494.0,494.0,SHM,
720000000," Samarinda, Samarinda Ulu",Rumah,,136.0,136.0,SHM,
810000000," Samarinda, Samarinda Seberang",Rumah,Secondary,187.0,187.0,SHM,
1500000000," Samarinda, Sungai Pinang",Rumah,,125.0,140.0,SHM,
